State,District,Market,Commodity,Variety,Group,Arrivals (Tonnes),Min_Price,Max_Price,Modal_Price,Reported Date
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,249.7,2480.6,2916.9,2772.1,2022-08-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,258.8,2486.7,3158.1,2885.1,2022-08-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,302.3,2169.8,2720.2,2338.4,2022-08-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,325.7,2288.7,2981.6,2539.8,2022-08-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,394.4,2214.4,3056.5,2598.2,2022-08-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,262.6,2519.5,3329.8,2836.2,2022-08-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,300.4,2091.7,2753.3,2391.4,2022-08-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,276.5,2315.6,3004.6,2721.9,2022-08-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,302.9,2235.0,2595.1,2392.4,2022-08-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,256.2,2397.1,3088.9,2724.6,2022-08-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,372.8,2034.6,2297.2,2168.1,2022-08-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,272.4,2204.1,2699.3,2542.9,2022-08-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,313.8,2476.9,2752.7,2610.5,2022-08-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,293.1,2134.0,2627.6,2401.5,2022-08-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,288.8,2173.9,2703.2,2447.2,2022-08-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,287.7,2380.5,2949.8,2770.1,2022-08-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,381.4,2356.0,2772.3,2549.1,2022-08-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,397.7,2361.4,2836.1,2644.8,2022-08-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,392.2,2407.7,2916.2,2654.8,2022-08-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,395.9,2184.5,2707.0,2337.9,2022-08-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,270.5,2233.2,2650.0,2410.2,2022-08-31
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,178.3,3476.2,4528.9,3869.7,2022-09-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,263.4,3297.3,4429.6,3817.7,2022-09-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,201.7,3737.1,4631.2,4250.9,2022-09-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,253.0,3676.1,4511.4,4127.8,2022-09-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,189.1,3385.2,4217.3,3594.6,2022-09-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,162.8,3435.1,4482.7,3969.3,2022-09-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,244.2,3702.4,4605.2,4020.7,2022-09-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,232.0,3501.9,4733.3,4035.0,2022-09-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,230.8,3056.0,3819.6,3555.4,2022-09-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,178.9,3895.1,5037.1,4435.9,2022-09-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,227.0,3479.2,4518.5,3847.1,2022-09-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,178.9,3660.2,4409.9,4052.2,2022-09-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,253.1,3176.5,4252.0,3660.5,2022-09-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,206.8,3381.0,4011.2,3602.9,2022-09-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,216.1,3450.6,4251.4,3873.9,2022-09-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,221.7,3444.0,3999.7,3665.1,2022-09-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,170.9,4075.7,5316.7,4631.5,2022-09-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,263.5,3529.2,4598.2,4064.4,2022-09-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,194.2,3365.6,4007.5,3730.1,2022-09-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,213.5,3457.2,4314.5,3748.3,2022-09-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,215.1,3927.5,4616.6,4230.8,2022-09-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,229.9,3172.6,4103.4,3616.1,2022-09-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,211.4,3650.9,4682.4,4059.6,2022-09-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,231.2,3533.3,4414.8,4008.4,2022-09-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,214.9,3828.3,4373.5,4075.1,2022-09-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,230.7,3480.3,4016.4,3788.7,2022-09-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,183.1,3485.4,4360.2,3707.6,2022-09-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,258.1,3402.8,4371.9,3960.7,2022-09-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,216.2,3424.9,4609.9,3935.4,2022-09-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,217.8,3410.5,4199.0,3864.0,2022-09-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,151.9,3620.4,4484.0,4030.0,2022-10-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,173.8,4026.7,4999.2,4320.1,2022-10-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,216.2,4118.0,5657.9,4842.2,2022-10-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,193.7,3802.1,4701.7,4462.5,2022-10-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,228.9,3551.9,4856.6,4132.0,2022-10-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,189.4,3674.2,4572.9,4163.5,2022-10-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,185.1,3826.9,4966.7,4414.5,2022-10-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,229.6,4344.6,5427.3,5029.8,2022-10-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,198.0,4285.4,5006.1,4658.5,2022-10-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,187.5,3721.2,5023.1,4284.2,2022-10-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,228.7,4044.8,4920.5,4535.9,2022-10-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,160.7,3618.8,4700.5,4242.1,2022-10-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,152.9,4093.3,5214.9,4736.1,2022-10-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,195.7,3632.9,4191.8,3953.6,2022-10-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,210.2,3926.5,4969.0,4234.3,2022-10-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,221.8,3623.7,4766.8,4050.1,2022-10-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,202.7,4294.4,5338.5,4594.6,2022-10-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,199.9,3881.5,4439.4,4086.5,2022-10-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,197.7,4221.3,5117.1,4806.7,2022-10-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,155.2,4265.3,5275.8,4708.5,2022-10-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,173.6,3325.0,4297.8,3719.2,2022-10-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,153.0,3968.0,4811.2,4238.1,2022-10-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,215.5,3117.4,3855.2,3328.7,2022-10-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,227.6,4407.4,5624.2,4908.7,2022-10-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,225.6,4016.1,4743.3,4276.7,2022-10-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,152.5,4378.2,5623.3,5059.7,2022-10-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,214.0,4164.9,5313.2,4575.8,2022-10-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,222.0,4321.1,5554.1,4712.4,2022-10-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,208.7,4092.6,4980.8,4537.5,2022-10-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,196.8,4389.3,5488.4,4963.6,2022-10-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,154.8,4462.4,5490.9,4778.1,2022-10-31
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,230.7,4385.0,5591.4,4763.2,2022-11-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,148.1,3117.6,3943.0,3643.3,2022-11-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,186.7,4290.6,5655.4,4871.1,2022-11-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,153.9,4406.0,4870.9,4638.7,2022-11-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,236.2,4331.8,5059.6,4583.4,2022-11-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,220.2,3816.4,4616.6,4181.5,2022-11-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,156.4,3652.7,4391.2,3989.2,2022-11-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,208.1,3456.6,4649.8,4034.8,2022-11-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,230.4,4152.9,5323.9,4660.5,2022-11-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,208.5,3999.0,4779.8,4281.3,2022-11-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,163.5,4355.0,5502.5,4972.8,2022-11-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,226.1,3402.6,4489.4,3985.2,2022-11-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,193.1,4380.9,5342.0,5052.2,2022-11-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,176.8,3897.0,4410.2,4181.9,2022-11-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,234.6,3543.5,4541.4,4056.2,2022-11-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,181.7,3937.3,4988.6,4480.6,2022-11-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,179.8,4511.3,5424.3,4754.7,2022-11-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,201.2,3945.8,4851.4,4427.6,2022-11-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,231.1,4114.7,5275.3,4614.6,2022-11-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,204.3,4285.0,5192.1,4548.4,2022-11-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,158.7,3350.3,4324.6,3885.0,2022-11-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,193.7,3990.8,4985.5,4396.6,2022-11-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,160.2,3909.3,4856.1,4279.3,2022-11-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,165.5,4066.6,4982.4,4317.3,2022-11-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,153.9,2940.1,3842.0,3322.7,2022-11-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,188.3,3566.9,4423.6,4000.9,2022-11-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,160.1,3633.8,4774.3,4223.9,2022-11-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,164.4,3869.4,4988.3,4512.4,2022-11-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,146.0,3340.6,4365.4,3887.8,2022-11-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,209.9,3865.3,4468.5,4083.2,2022-11-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,278.6,2288.3,2865.7,2474.2,2022-12-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,274.7,2635.8,2923.0,2776.7,2022-12-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,393.5,2269.5,2865.1,2467.3,2022-12-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,305.9,2442.3,3201.1,2721.5,2022-12-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,330.7,2393.1,2902.0,2615.5,2022-12-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,392.4,2038.1,2556.0,2285.8,2022-12-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,370.6,2083.7,2461.8,2250.5,2022-12-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,255.1,2224.6,2842.1,2599.8,2022-12-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,322.6,2355.7,3084.1,2651.2,2022-12-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,339.8,2168.8,2820.3,2465.9,2022-12-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,302.6,2353.1,3087.3,2715.0,2022-12-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,297.6,2545.4,3322.1,2839.9,2022-12-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,335.5,1952.6,2519.3,2271.8,2022-12-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,371.3,2555.7,3158.3,2869.1,2022-12-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,375.4,2429.8,3013.3,2793.2,2022-12-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,249.5,2403.8,2758.3,2556.4,2022-12-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,312.9,2363.2,2848.5,2551.7,2022-12-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,254.5,2286.6,2934.3,2517.1,2022-12-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,351.7,2348.8,3124.0,2695.6,2022-12-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,336.9,2250.9,2855.4,2643.6,2022-12-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,282.6,2884.6,3758.6,3303.5,2022-12-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,347.5,2364.9,2921.0,2660.4,2022-12-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,357.1,2229.8,2890.8,2560.7,2022-12-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,248.4,2354.2,2857.3,2570.0,2022-12-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,290.5,2511.3,2944.2,2730.3,2022-12-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,338.1,2263.2,2997.2,2653.2,2022-12-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,342.2,2350.1,2978.6,2719.7,2022-12-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,254.0,2482.2,2938.6,2759.3,2022-12-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,337.9,2159.0,2883.0,2489.6,2022-12-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,331.0,2449.5,2992.6,2690.4,2022-12-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,249.2,2341.9,2893.8,2684.7,2022-12-31
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,257.8,2398.0,2936.2,2618.4,2023-01-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,349.3,2093.0,2781.5,2369.9,2023-01-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,241.7,2129.4,2710.3,2503.0,2023-01-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,322.9,2417.7,2916.7,2546.5,2023-01-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,279.0,2769.3,3397.7,2976.2,2023-01-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,275.7,2797.6,3354.5,3125.4,2023-01-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,386.7,2532.4,3031.9,2883.9,2023-01-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,397.1,2573.0,3232.0,2836.1,2023-01-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,297.5,2516.0,3235.6,2831.7,2023-01-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,280.9,2190.0,2725.6,2445.8,2023-01-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,376.6,2319.7,2729.0,2515.0,2023-01-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,252.5,2285.0,2827.3,2504.9,2023-01-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,379.2,2214.1,2671.6,2369.0,2023-01-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,393.3,2473.3,3049.5,2628.2,2023-01-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,315.1,2642.5,3269.0,2826.0,2023-01-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,316.5,2121.7,2733.8,2399.8,2023-01-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,359.3,2406.4,2996.0,2804.2,2023-01-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,266.7,2427.1,3005.9,2619.2,2023-01-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,358.7,1866.0,2445.5,2170.2,2023-01-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,312.7,2364.1,2958.8,2523.0,2023-01-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,277.3,2049.6,2588.5,2389.0,2023-01-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,382.3,2354.5,2763.0,2592.1,2023-01-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,398.0,2065.5,2553.9,2264.8,2023-01-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,322.6,2400.8,2954.4,2732.5,2023-01-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,351.9,2377.9,2849.3,2639.6,2023-01-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,293.5,2688.6,3525.3,2995.0,2023-01-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,349.4,2380.6,2657.2,2510.5,2023-01-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,255.2,2666.1,3312.1,2870.0,2023-01-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,244.1,2388.0,2761.0,2561.6,2023-01-29
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,258.1,2381.7,2779.1,2577.0,2023-01-30
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,336.1,2091.7,2693.9,2287.0,2023-01-31
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,327.1,2525.9,3202.5,2721.2,2023-02-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,395.2,2656.0,3460.7,2978.6,2023-02-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,305.5,2458.0,2960.9,2645.2,2023-02-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,295.9,2184.2,2588.8,2385.7,2023-02-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,285.9,2424.0,3070.4,2648.5,2023-02-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,339.6,2429.3,2995.8,2658.7,2023-02-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,395.6,2187.8,2809.2,2489.9,2023-02-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,288.8,2303.3,2630.1,2436.3,2023-02-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,277.8,2408.3,3016.0,2579.9,2023-02-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,296.0,2198.2,2705.1,2507.7,2023-02-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,281.2,2519.2,3054.2,2712.9,2023-02-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,365.0,2473.7,2979.2,2834.2,2023-02-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,247.3,2308.2,3093.3,2692.0,2023-02-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,316.2,2339.9,3010.6,2719.0,2023-02-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,285.7,2350.2,2931.6,2716.0,2023-02-15
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,356.6,2418.3,3049.3,2804.2,2023-02-16
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,306.0,2452.5,2985.8,2734.3,2023-02-17
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,241.2,2299.2,2789.0,2496.5,2023-02-18
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,278.2,2378.5,2798.1,2641.1,2023-02-19
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,324.7,2709.8,3405.3,2920.8,2023-02-20
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,248.8,2288.1,2706.7,2491.9,2023-02-21
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,241.9,2350.1,2854.1,2564.0,2023-02-22
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,289.8,2286.1,3103.5,2669.5,2023-02-23
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,323.9,2116.4,2830.8,2464.2,2023-02-24
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,298.5,2073.3,2764.3,2433.0,2023-02-25
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,344.2,2078.9,2553.3,2256.2,2023-02-26
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,259.1,2419.8,2986.4,2713.2,2023-02-27
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,279.4,2647.2,3277.7,2852.8,2023-02-28
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,354.4,2025.1,2373.4,2255.5,2023-03-01
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,368.9,2189.6,2543.2,2395.5,2023-03-02
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,457.1,2144.3,2947.6,2509.8,2023-03-03
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,321.5,2419.8,2801.0,2635.3,2023-03-04
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,385.0,1937.3,2537.3,2224.8,2023-03-05
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,317.9,1679.3,2260.8,1971.5,2023-03-06
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,468.3,1879.0,2235.5,2125.9,2023-03-07
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,300.5,2185.4,2650.1,2398.4,2023-03-08
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,420.8,1917.1,2371.2,2020.5,2023-03-09
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,335.0,2257.6,2535.6,2383.7,2023-03-10
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,443.6,2061.5,2302.2,2176.4,2023-03-11
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,285.9,2030.3,2407.2,2190.6,2023-03-12
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,353.4,1508.8,1910.4,1660.7,2023-03-13
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,345.0,1844.7,2458.1,2130.1,2023-03-14
Karnataka,Bengaluru,Kolar APMC,Onion,Red Nasik,Vegetables,308.2,2246.6,2783.6,2381.3,2023-03-15
