city,date,temperature_c,precipitation_mm,rain_indicator
Bengaluru,2023-06-09,25.7,6.2,1
Bengaluru,2023-06-10,29.8,20.5,1
Bengaluru,2023-06-11,29.3,4.4,1
Bengaluru,2023-06-12,26.6,3.2,1
Bengaluru,2023-06-13,24.3,5.7,1
Bengaluru,2023-06-14,28.3,0.0,0
Bengaluru,2023-06-15,27.5,1.4,0
Bengaluru,2023-06-16,29.1,0.0,0
Bengaluru,2023-06-17,27.2,4.6,1
Bengaluru,2023-06-18,26.9,18.3,1
Bengaluru,2023-06-19,28.1,0.9,0
Bengaluru,2023-06-20,25.9,0.0,0
Bengaluru,2023-06-21,28.4,0.0,0
Bengaluru,2023-06-22,26.7,37.3,1
Bengaluru,2023-06-23,28.6,23.1,1
Bengaluru,2023-06-24,26.8,8.6,1
Bengaluru,2023-06-25,27.2,4.1,1
Bengaluru,2023-06-26,27.9,6.0,1
Bengaluru,2023-06-27,25.3,0.0,0
Bengaluru,2023-06-28,27.8,4.5,1
Bengaluru,2023-06-29,30.1,0.0,0
Bengaluru,2023-06-30,27.5,0.0,0
Bengaluru,2023-07-01,27.7,5.7,1
Bengaluru,2023-07-02,25.3,0.5,0
Bengaluru,2023-07-03,27.2,2.4,0
Bengaluru,2023-07-04,28.1,35.4,1
Bengaluru,2023-07-05,28.1,47.7,1
Bengaluru,2023-07-06,26.4,17.9,1
Bengaluru,2023-07-07,29.5,1.9,0
Bengaluru,2023-07-08,24.7,0.0,0
Bengaluru,2023-07-09,29.4,4.9,1
Bengaluru,2023-07-10,28.2,12.1,1
Bengaluru,2023-07-11,25.5,0.0,0
Bengaluru,2023-07-12,26.5,0.0,0
Bengaluru,2023-07-13,25.5,3.3,1
Bengaluru,2023-07-14,26.7,12.4,1
Bengaluru,2023-07-15,30.1,20.8,1
Bengaluru,2023-07-16,28.7,7.6,1
Bengaluru,2023-07-17,26.2,25.8,1
Bengaluru,2023-07-18,28.0,13.8,1
Bengaluru,2023-07-19,26.4,0.0,0
Bengaluru,2023-07-20,26.8,5.9,1
Bengaluru,2023-07-21,26.1,0.0,0
Bengaluru,2023-07-22,26.5,7.9,1
Bengaluru,2023-07-23,26.3,0.0,0
Bengaluru,2023-07-24,25.6,40.5,1
Bengaluru,2023-07-25,28.1,0.0,0
Bengaluru,2023-07-26,25.4,0.0,0
Bengaluru,2023-07-27,29.6,2.2,0
Bengaluru,2023-07-28,31.1,0.0,0
Bengaluru,2023-07-29,24.8,0.0,0
Bengaluru,2023-07-30,24.1,36.5,1
Bengaluru,2023-07-31,27.8,0.0,0
Bengaluru,2023-08-01,29.4,3.6,1
Bengaluru,2023-08-02,23.8,0.0,0
Bengaluru,2023-08-03,26.2,0.0,0
Bengaluru,2023-08-04,23.2,0.0,0
Bengaluru,2023-08-05,24.9,8.1,1
Bengaluru,2023-08-06,27.7,0.0,0
Bengaluru,2023-08-07,25.9,0.0,0
Bengaluru,2023-08-08,25.4,22.6,1
Bengaluru,2023-08-09,28.2,19.0,1
Bengaluru,2023-08-10,26.5,0.0,0
Bengaluru,2023-08-11,27.2,0.0,0
Bengaluru,2023-08-12,25.6,6.2,1
Bengaluru,2023-08-13,28.1,0.0,0
Bengaluru,2023-08-14,29.0,12.1,1
Bengaluru,2023-08-15,25.4,16.6,1
Bengaluru,2023-08-16,23.4,16.6,1
Bengaluru,2023-08-17,26.3,0.0,0
Bengaluru,2023-08-18,24.3,0.0,0
Bengaluru,2023-08-19,21.1,0.0,0
Bengaluru,2023-08-20,23.9,1.6,0
Bengaluru,2023-08-21,27.2,0.0,0
Bengaluru,2023-08-22,27.0,0.0,0
Bengaluru,2023-08-23,23.5,0.0,0
Bengaluru,2023-08-24,26.4,0.0,0
Bengaluru,2023-08-25,24.2,0.0,0
Bengaluru,2023-08-26,22.1,0.0,0
Bengaluru,2023-08-27,26.9,27.3,1
Bengaluru,2023-08-28,24.7,0.0,0
Bengaluru,2023-08-29,23.9,0.0,0
Bengaluru,2023-08-30,24.1,0.0,0
Bengaluru,2023-08-31,20.9,24.5,1
Bengaluru,2023-09-01,25.3,0.0,0
Bengaluru,2023-09-02,24.8,6.8,1
Bengaluru,2023-09-03,25.9,0.0,0
Bengaluru,2023-09-04,23.4,0.0,0
Bengaluru,2023-09-05,23.8,4.7,1
Bengaluru,2023-09-06,23.7,0.0,0
Bengaluru,2023-09-07,25.5,36.7,1
Bengaluru,2023-09-08,26.3,0.0,0
Bengaluru,2023-09-09,24.7,0.7,0
Bengaluru,2023-09-10,26.0,0.0,0
Bengaluru,2023-09-11,23.8,0.0,0
Bengaluru,2023-09-12,23.2,0.0,0
Bengaluru,2023-09-13,22.3,11.5,1
Bengaluru,2023-09-14,25.0,0.0,0
Bengaluru,2023-09-15,24.9,0.0,0
Bengaluru,2023-09-16,24.6,0.0,0
Bengaluru,2023-09-17,25.2,0.0,0
Bengaluru,2023-09-18,22.2,0.0,0
Bengaluru,2023-09-19,29.7,8.8,1
Bengaluru,2023-09-20,21.9,19.6,1
Bengaluru,2023-09-21,27.4,3.9,1
Bengaluru,2023-09-22,22.5,0.0,0
Bengaluru,2023-09-23,24.8,0.0,0
Bengaluru,2023-09-24,23.4,0.0,0
Bengaluru,2023-09-25,25.8,7.7,1
Bengaluru,2023-09-26,22.1,30.4,1
Bengaluru,2023-09-27,23.6,0.0,0
Bengaluru,2023-09-28,23.0,0.0,0
Bengaluru,2023-09-29,27.7,7.9,1
Bengaluru,2023-09-30,24.0,0.9,0
Bengaluru,2023-10-01,22.0,0.0,0
Bengaluru,2023-10-02,22.2,0.0,0
Bengaluru,2023-10-03,23.4,0.0,0
Bengaluru,2023-10-04,21.9,0.1,0
Bengaluru,2023-10-05,22.9,0.0,0
Bengaluru,2023-10-06,22.0,0.0,0
Bengaluru,2023-10-07,22.0,0.0,0
Bengaluru,2023-10-08,22.7,0.0,0
Bengaluru,2023-10-09,19.5,0.0,0
Bengaluru,2023-10-10,24.2,0.0,0
Bengaluru,2023-10-11,21.3,0.0,0
Bengaluru,2023-10-12,22.2,0.0,0
Bengaluru,2023-10-13,25.5,0.0,0
Bengaluru,2023-10-14,24.0,0.0,0
Bengaluru,2023-10-15,20.4,0.0,0
Bengaluru,2023-10-16,17.3,0.0,0
Bengaluru,2023-10-17,23.3,0.0,0
Bengaluru,2023-10-18,22.0,0.0,0
Bengaluru,2023-10-19,22.7,0.0,0
Bengaluru,2023-10-20,23.6,0.0,0
Bengaluru,2023-10-21,23.9,0.0,0
Bengaluru,2023-10-22,21.4,0.0,0
Bengaluru,2023-10-23,21.9,0.0,0
Bengaluru,2023-10-24,22.7,0.0,0
Bengaluru,2023-10-25,22.8,0.0,0
Bengaluru,2023-10-26,22.3,0.0,0
Bengaluru,2023-10-27,24.5,0.0,0
Bengaluru,2023-10-28,22.7,0.0,0
Bengaluru,2023-10-29,23.1,0.0,0
Bengaluru,2023-10-30,22.3,0.0,0
Bengaluru,2023-10-31,19.9,0.0,0
Bengaluru,2023-11-01,20.5,0.0,0
Bengaluru,2023-11-02,19.5,0.0,0
Bengaluru,2023-11-03,23.5,0.0,0
Bengaluru,2023-11-04,18.8,0.0,0
Bengaluru,2023-11-05,21.2,0.6,0
Bengaluru,2023-11-06,19.3,0.0,0
Bengaluru,2023-11-07,21.2,0.0,0
Bengaluru,2023-11-08,20.8,0.0,0
Bengaluru,2023-11-09,20.7,0.0,0
Bengaluru,2023-11-10,20.6,0.9,0
Bengaluru,2023-11-11,21.3,0.0,0
Bengaluru,2023-11-12,22.8,0.0,0
Bengaluru,2023-11-13,21.3,0.0,0
Bengaluru,2023-11-14,19.2,0.0,0
Bengaluru,2023-11-15,23.7,0.0,0
Bengaluru,2023-11-16,23.3,0.0,0
Bengaluru,2023-11-17,19.2,0.0,0
Bengaluru,2023-11-18,22.1,0.0,0
Bengaluru,2023-11-19,19.9,0.0,0
Bengaluru,2023-11-20,18.2,0.0,0
Bengaluru,2023-11-21,19.5,0.0,0
Bengaluru,2023-11-22,23.3,0.0,0
Bengaluru,2023-11-23,22.5,0.0,0
Bengaluru,2023-11-24,20.3,0.0,0
Bengaluru,2023-11-25,23.3,0.0,0
Bengaluru,2023-11-26,22.9,0.0,0
Bengaluru,2023-11-27,19.4,0.0,0
Bengaluru,2023-11-28,23.7,0.0,0
Bengaluru,2023-11-29,20.1,0.0,0
Bengaluru,2023-11-30,20.3,0.0,0
Bengaluru,2023-12-01,17.3,0.0,0
Bengaluru,2023-12-02,19.6,0.0,0
Bengaluru,2023-12-03,20.4,0.0,0
Bengaluru,2023-12-04,21.2,0.0,0
Bengaluru,2023-12-05,18.6,0.0,0
Bengaluru,2023-12-06,19.3,0.0,0
Bengaluru,2023-12-07,23.6,1.8,0
Bengaluru,2023-12-08,20.1,0.0,0
Bengaluru,2023-12-09,20.7,0.0,0
Bengaluru,2023-12-10,20.7,0.0,0
Bengaluru,2023-12-11,15.7,0.0,0
Bengaluru,2023-12-12,22.9,0.0,0
Bengaluru,2023-12-13,21.2,0.0,0
Bengaluru,2023-12-14,16.3,0.0,0
Bengaluru,2023-12-15,19.6,0.0,0
Bengaluru,2023-12-16,19.1,0.0,0
Bengaluru,2023-12-17,20.4,0.0,0
Bengaluru,2023-12-18,20.1,0.0,0
Bengaluru,2023-12-19,21.1,0.0,0
Bengaluru,2023-12-20,17.1,0.0,0
Bengaluru,2023-12-21,20.7,0.0,0
Bengaluru,2023-12-22,18.8,0.0,0
Bengaluru,2023-12-23,19.4,0.0,0
Bengaluru,2023-12-24,20.2,0.0,0
Bengaluru,2023-12-25,23.2,0.0,0
Bengaluru,2023-12-26,21.3,0.0,0
Bengaluru,2023-12-27,20.2,0.0,0
Bengaluru,2023-12-28,18.1,0.0,0
Bengaluru,2023-12-29,20.4,0.0,0
Bengaluru,2023-12-30,18.8,0.0,0
Bengaluru,2023-12-31,22.3,0.0,0
Delhi,2022-01-01,14.2,0.0,0
Delhi,2022-01-02,13.0,0.0,0
Delhi,2022-01-03,12.8,0.0,0
Delhi,2022-01-04,12.7,0.0,0
Delhi,2022-01-05,16.0,5.3,1
Delhi,2022-01-06,14.5,0.0,0
Delhi,2022-01-07,12.0,0.0,0
Delhi,2022-01-08,12.1,0.0,0
Delhi,2022-01-09,8.3,0.0,0
Delhi,2022-01-10,14.7,0.0,0
Delhi,2022-01-11,12.2,0.0,0
Delhi,2022-01-12,11.7,0.0,0
Delhi,2022-01-13,11.9,0.0,0
Delhi,2022-01-14,14.1,0.0,0
Delhi,2022-01-15,13.2,0.0,0
Delhi,2022-01-16,12.1,0.0,0
Delhi,2022-01-17,11.9,0.0,0
Delhi,2022-01-18,14.7,0.0,0
Delhi,2022-01-19,11.2,0.0,0
Delhi,2022-01-20,12.8,3.6,1
Delhi,2022-01-21,14.6,0.0,0
Delhi,2022-01-22,10.9,0.0,0
Delhi,2022-01-23,10.8,0.0,0
Delhi,2022-01-24,13.5,0.0,0
Delhi,2022-01-25,14.6,0.0,0
Delhi,2022-01-26,13.6,0.0,0
Delhi,2022-01-27,13.1,0.0,0
Delhi,2022-01-28,12.8,0.0,0
Delhi,2022-01-29,12.6,0.0,0
Delhi,2022-01-30,15.4,0.0,0
Delhi,2022-01-31,14.1,0.0,0
Delhi,2022-02-01,12.9,0.0,0
Delhi,2022-02-02,12.4,2.5,1
Delhi,2022-02-03,14.8,0.0,0
Delhi,2022-02-04,15.4,0.0,0
Delhi,2022-02-05,15.2,0.0,0
Delhi,2022-02-06,11.2,0.0,0
Delhi,2022-02-07,16.0,0.0,0
Delhi,2022-02-08,16.2,0.0,0
Delhi,2022-02-09,12.6,0.0,0
Delhi,2022-02-10,12.4,0.0,0
Delhi,2022-02-11,14.3,0.0,0
Delhi,2022-02-12,17.2,0.0,0
Delhi,2022-02-13,15.2,0.0,0
Delhi,2022-02-14,14.0,0.0,0
Delhi,2022-02-15,14.7,1.5,0
Delhi,2022-02-16,15.1,0.0,0
Delhi,2022-02-17,11.4,0.0,0
Delhi,2022-02-18,17.8,0.0,0
Delhi,2022-02-19,14.3,0.0,0
Delhi,2022-02-20,13.9,0.0,0
Delhi,2022-02-21,14.6,0.0,0
Delhi,2022-02-22,17.3,0.0,0
Delhi,2022-02-23,16.4,0.0,0
Delhi,2022-02-24,16.1,0.0,0
Delhi,2022-02-25,17.8,0.0,0
Delhi,2022-02-26,14.9,0.0,0
Delhi,2022-02-27,15.7,0.0,0
Delhi,2022-02-28,17.0,1.1,0
Delhi,2022-03-01,17.1,0.0,0
Delhi,2022-03-02,16.0,0.0,0
Delhi,2022-03-03,16.4,0.0,0
Delhi,2022-03-04,17.4,0.0,0
Delhi,2022-03-05,13.6,0.0,0
Delhi,2022-03-06,17.3,0.0,0
Delhi,2022-03-07,14.5,0.0,0
Delhi,2022-03-08,17.9,0.0,0
Delhi,2022-03-09,17.1,0.0,0
Delhi,2022-03-10,18.9,0.0,0
Delhi,2022-03-11,17.7,0.0,0
Delhi,2022-03-12,19.0,0.0,0
Delhi,2022-03-13,18.5,0.0,0
Delhi,2022-03-14,17.3,0.0,0
Delhi,2022-03-15,20.3,0.0,0
Delhi,2022-03-16,21.6,0.0,0
Delhi,2022-03-17,21.8,0.0,0
Delhi,2022-03-18,18.5,0.0,0
Delhi,2022-03-19,21.3,1.3,0
Delhi,2022-03-20,17.0,0.0,0
Delhi,2022-03-21,20.1,0.0,0
Delhi,2022-03-22,18.5,0.0,0
Delhi,2022-03-23,23.2,0.0,0
Delhi,2022-03-24,19.2,0.0,0
Delhi,2022-03-25,20.2,0.0,0
Delhi,2022-03-26,22.4,0.0,0
Delhi,2022-03-27,18.9,0.0,0
Delhi,2022-03-28,18.4,0.0,0
Delhi,2022-03-29,21.9,0.0,0
Delhi,2022-03-30,22.2,0.0,0
Delhi,2022-03-31,23.3,0.0,0
Delhi,2022-04-01,23.1,0.0,0
Delhi,2022-04-02,22.9,0.0,0
Delhi,2022-04-03,21.3,0.0,0
Delhi,2022-04-04,23.2,0.0,0
Delhi,2022-04-05,23.5,0.3,0
Delhi,2022-04-06,21.9,0.0,0
Delhi,2022-04-07,25.2,0.0,0
Delhi,2022-04-08,25.9,0.0,0
Delhi,2022-04-09,22.4,0.0,0
Delhi,2022-04-10,21.9,0.0,0
Delhi,2022-04-11,24.9,0.0,0
Delhi,2022-04-12,26.1,0.0,0
Delhi,2022-04-13,22.1,0.0,0
Delhi,2022-04-14,23.4,0.0,0
Delhi,2022-04-15,26.6,0.0,0
Delhi,2022-04-16,24.8,0.0,0
Delhi,2022-04-17,30.3,0.0,0
Delhi,2022-04-18,25.8,0.0,0
Delhi,2022-04-19,24.1,1.6,0
Delhi,2022-04-20,27.8,0.0,0
Delhi,2022-04-21,25.8,4.0,1
Delhi,2022-04-22,27.7,0.0,0
Delhi,2022-04-23,25.8,0.0,0
Delhi,2022-04-24,28.3,0.0,0
Delhi,2022-04-25,25.4,0.0,0
Delhi,2022-04-26,26.3,0.0,0
Delhi,2022-04-27,28.6,0.0,0
Delhi,2022-04-28,30.8,0.0,0
Delhi,2022-04-29,29.8,0.0,0
Delhi,2022-04-30,28.2,0.0,0
Delhi,2022-05-01,26.5,0.0,0
Delhi,2022-05-02,30.9,0.0,0
Delhi,2022-05-03,29.2,0.0,0
Delhi,2022-05-04,29.3,0.0,0
Delhi,2022-05-05,31.6,0.0,0
Delhi,2022-05-06,29.3,0.0,0
Delhi,2022-05-07,29.9,0.0,0
Delhi,2022-05-08,29.9,0.0,0
Delhi,2022-05-09,30.1,0.9,0
Delhi,2022-05-10,28.5,0.0,0
Delhi,2022-05-11,31.4,0.1,0
Delhi,2022-05-12,27.5,0.0,0
Delhi,2022-05-13,29.0,0.0,0
Delhi,2022-05-14,30.1,0.0,0
Delhi,2022-05-15,31.9,0.0,0
Delhi,2022-05-16,28.8,0.0,0
Delhi,2022-05-17,35.6,0.0,0
Delhi,2022-05-18,34.8,0.0,0
Delhi,2022-05-19,31.7,0.0,0
Delhi,2022-05-20,32.6,0.0,0
Delhi,2022-05-21,31.2,0.0,0
Delhi,2022-05-22,29.1,4.9,1
Delhi,2022-05-23,33.2,0.0,0
Delhi,2022-05-24,34.0,0.0,0
Delhi,2022-05-25,31.8,0.0,0
Delhi,2022-05-26,31.6,0.0,0
Delhi,2022-05-27,30.7,0.0,0
Delhi,2022-05-28,34.7,0.0,0
Delhi,2022-05-29,37.1,0.0,0
Delhi,2022-05-30,35.3,0.0,0
Delhi,2022-05-31,35.8,0.2,0
Delhi,2022-06-01,32.4,0.5,0
Delhi,2022-06-02,34.6,0.0,0
Delhi,2022-06-03,35.4,8.1,1
Delhi,2022-06-04,31.8,0.0,0
Delhi,2022-06-05,34.0,0.0,0
Delhi,2022-06-06,37.1,5.6,1
Delhi,2022-06-07,36.9,0.0,0
Delhi,2022-06-08,36.7,0.0,0
Delhi,2022-06-09,34.8,0.9,0
Delhi,2022-06-10,34.5,0.0,0
Delhi,2022-06-11,35.1,0.0,0
Delhi,2022-06-12,31.7,0.0,0
Delhi,2022-06-13,37.5,0.0,0
Delhi,2022-06-14,36.5,0.0,0
Delhi,2022-06-15,35.5,0.0,0
Delhi,2022-06-16,34.6,0.0,0
Delhi,2022-06-17,36.0,0.0,0
Delhi,2022-06-18,34.6,0.0,0
Delhi,2022-06-19,35.2,0.0,0
Delhi,2022-06-20,36.5,0.0,0
Delhi,2022-06-21,37.0,2.3,0
Delhi,2022-06-22,37.4,0.0,0
Delhi,2022-06-23,37.2,0.0,0
Delhi,2022-06-24,38.5,0.0,0
Delhi,2022-06-25,35.2,0.0,0
Delhi,2022-06-26,36.0,0.0,0
Delhi,2022-06-27,38.4,0.0,0
Delhi,2022-06-28,38.8,0.0,0
Delhi,2022-06-29,36.6,0.0,0
Delhi,2022-06-30,37.2,0.0,0
Delhi,2022-07-01,36.4,0.0,0
Delhi,2022-07-02,35.2,4.8,1
Delhi,2022-07-03,40.5,0.0,0
Delhi,2022-07-04,38.2,0.0,0
Delhi,2022-07-05,38.0,8.2,1
Delhi,2022-07-06,37.0,0.0,0
Delhi,2022-07-07,35.7,0.0,0
Delhi,2022-07-08,35.4,17.2,1
Delhi,2022-07-09,36.4,0.0,0
Delhi,2022-07-10,36.2,0.0,0
Delhi,2022-07-11,37.3,0.0,0
Delhi,2022-07-12,39.1,0.0,0
Delhi,2022-07-13,36.1,0.0,0
Delhi,2022-07-14,35.8,18.0,1
Delhi,2022-07-15,39.4,0.0,0
Delhi,2022-07-16,38.5,8.1,1
Delhi,2022-07-17,36.7,7.6,1
Delhi,2022-07-18,37.6,0.0,0
Delhi,2022-07-19,35.5,0.0,0
Delhi,2022-07-20,36.8,24.4,1
Delhi,2022-07-21,37.7,39.6,1
Delhi,2022-07-22,37.3,9.7,1
Delhi,2022-07-23,36.9,0.0,0
Delhi,2022-07-24,41.0,0.0,0
Delhi,2022-07-25,37.6,0.0,0
Delhi,2022-07-26,39.0,0.0,0
Delhi,2022-07-27,40.0,4.0,1
Delhi,2022-07-28,40.7,2.5,1
Delhi,2022-07-29,35.2,0.0,0
Delhi,2022-07-30,38.5,44.0,1
Delhi,2022-07-31,33.3,0.0,0
Delhi,2022-08-01,37.1,0.0,0
Delhi,2022-08-02,39.8,0.0,0
Delhi,2022-08-03,34.8,0.0,0
Delhi,2022-08-04,37.2,0.0,0
Delhi,2022-08-05,33.9,0.0,0
Delhi,2022-08-06,39.5,0.0,0
Delhi,2022-08-07,38.2,0.0,0
Delhi,2022-08-08,35.2,10.8,1
Delhi,2022-08-09,36.5,0.0,0
Delhi,2022-08-10,35.7,0.0,0
Delhi,2022-08-11,31.3,0.7,0
Delhi,2022-08-12,34.0,0.0,0
Delhi,2022-08-13,35.6,0.0,0
Delhi,2022-08-14,35.5,0.0,0
Delhi,2022-08-15,34.5,0.0,0
Delhi,2022-08-16,36.4,37.0,1
Delhi,2022-08-17,32.7,0.0,0
Delhi,2022-08-18,36.0,0.0,0
Delhi,2022-08-19,33.4,0.0,0
Delhi,2022-08-20,34.3,0.0,0
Delhi,2022-08-21,34.9,0.0,0
Delhi,2022-08-22,37.3,0.0,0
Delhi,2022-08-23,36.3,0.0,0
Delhi,2022-08-24,34.6,0.4,0
Delhi,2022-08-25,35.3,0.0,0
Delhi,2022-08-26,36.5,1.8,0
Delhi,2022-08-27,30.8,0.0,0
Delhi,2022-08-28,36.4,0.0,0
Delhi,2022-08-29,34.0,0.0,0
Delhi,2022-08-30,29.6,0.0,0
Delhi,2022-08-31,35.1,0.0,0
Delhi,2022-09-01,33.8,31.3,1
Delhi,2022-09-02,30.0,0.0,0
Delhi,2022-09-03,32.8,0.0,0
Delhi,2022-09-04,29.0,0.0,0
Delhi,2022-09-05,32.4,0.9,0
Delhi,2022-09-06,30.4,0.0,0
Delhi,2022-09-07,33.1,0.0,0
Delhi,2022-09-08,35.8,2.6,1
Delhi,2022-09-09,31.3,2.2,0
Delhi,2022-09-10,30.2,1.5,0
Delhi,2022-09-11,30.5,0.0,0
Delhi,2022-09-12,30.4,0.0,0
Delhi,2022-09-13,29.0,0.0,0
Delhi,2022-09-14,29.8,0.0,0
Delhi,2022-09-15,31.2,0.0,0
Delhi,2022-09-16,30.5,0.0,0
Delhi,2022-09-17,30.1,0.0,0
Delhi,2022-09-18,29.3,0.0,0
Delhi,2022-09-19,29.1,0.0,0
Delhi,2022-09-20,27.2,0.0,0
Delhi,2022-09-21,32.2,0.0,0
Delhi,2022-09-22,30.6,0.0,0
Delhi,2022-09-23,29.9,0.0,0
Delhi,2022-09-24,28.9,0.0,0
Delhi,2022-09-25,27.2,3.8,1
Delhi,2022-09-26,28.4,0.0,0
Delhi,2022-09-27,28.5,4.8,1
Delhi,2022-09-28,31.4,0.0,0
Delhi,2022-09-29,29.8,0.0,0
Delhi,2022-09-30,28.1,0.0,0
Delhi,2022-10-01,26.2,0.0,0
Delhi,2022-10-02,25.7,0.0,0
Delhi,2022-10-03,27.0,0.0,0
Delhi,2022-10-04,28.8,0.0,0
Delhi,2022-10-05,30.4,0.0,0
Delhi,2022-10-06,24.2,0.0,0
Delhi,2022-10-07,27.6,0.0,0
Delhi,2022-10-08,25.2,0.0,0
Delhi,2022-10-09,25.3,0.0,0
Delhi,2022-10-10,26.0,0.0,0
Delhi,2022-10-11,24.2,0.0,0
Delhi,2022-10-12,25.1,0.0,0
Delhi,2022-10-13,23.7,0.0,0
Delhi,2022-10-14,24.1,0.0,0
Delhi,2022-10-15,26.3,0.0,0
Delhi,2022-10-16,24.9,0.0,0
Delhi,2022-10-17,25.8,0.0,0
Delhi,2022-10-18,23.1,0.0,0
Delhi,2022-10-19,25.1,0.0,0
Delhi,2022-10-20,20.9,0.0,0
Delhi,2022-10-21,23.7,0.0,0
Delhi,2022-10-22,24.6,0.0,0
Delhi,2022-10-23,20.3,0.0,0
Delhi,2022-10-24,21.9,0.0,0
Delhi,2022-10-25,22.9,0.0,0
Delhi,2022-10-26,24.5,0.0,0
Delhi,2022-10-27,21.4,0.0,0
Delhi,2022-10-28,23.2,0.0,0
Delhi,2022-10-29,24.6,0.0,0
Delhi,2022-10-30,22.9,0.0,0
Delhi,2022-10-31,21.3,0.0,0
Delhi,2022-11-01,22.1,0.0,0
Delhi,2022-11-02,20.2,0.0,0
Delhi,2022-11-03,21.2,0.0,0
Delhi,2022-11-04,20.6,0.0,0
Delhi,2022-11-05,21.3,0.0,0
Delhi,2022-11-06,19.7,0.0,0
Delhi,2022-11-07,21.0,0.0,0
Delhi,2022-11-08,19.3,0.0,0
Delhi,2022-11-09,21.5,0.0,0
Delhi,2022-11-10,19.1,0.0,0
Delhi,2022-11-11,15.9,0.0,0
Delhi,2022-11-12,17.5,0.0,0
Delhi,2022-11-13,19.2,0.0,0
Delhi,2022-11-14,22.0,0.0,0
Delhi,2022-11-15,20.3,0.0,0
Delhi,2022-11-16,14.7,0.0,0
Delhi,2022-11-17,15.8,0.0,0
Delhi,2022-11-18,20.3,0.0,0
Delhi,2022-11-19,19.3,0.0,0
Delhi,2022-11-20,22.0,0.0,0
Delhi,2022-11-21,17.0,0.0,0
Delhi,2022-11-22,16.1,0.0,0
Delhi,2022-11-23,17.6,0.0,0
Delhi,2022-11-24,16.4,0.0,0
Delhi,2022-11-25,19.0,0.0,0
Delhi,2022-11-26,16.1,0.0,0
Delhi,2022-11-27,16.3,0.0,0
Delhi,2022-11-28,14.9,0.0,0
Delhi,2022-11-29,17.9,0.0,0
Delhi,2022-11-30,14.7,0.0,0
Delhi,2022-12-01,17.0,0.0,0
Delhi,2022-12-02,19.5,0.0,0
Delhi,2022-12-03,12.8,0.0,0
Delhi,2022-12-04,18.5,0.0,0
Delhi,2022-12-05,16.2,0.0,0
Delhi,2022-12-06,13.5,0.0,0
Delhi,2022-12-07,15.6,0.0,0
Delhi,2022-12-08,16.6,0.0,0
Delhi,2022-12-09,13.8,0.0,0
Delhi,2022-12-10,15.9,0.0,0
Delhi,2022-12-11,17.8,0.0,0
Delhi,2022-12-12,13.9,0.0,0
Delhi,2022-12-13,13.0,0.0,0
Delhi,2022-12-14,14.4,0.0,0
Delhi,2022-12-15,14.6,0.0,0
Delhi,2022-12-16,16.4,0.0,0
Delhi,2022-12-17,14.1,0.0,0
Delhi,2022-12-18,13.5,0.6,0
Delhi,2022-12-19,15.7,0.0,0
Delhi,2022-12-20,9.9,0.0,0
Delhi,2022-12-21,16.3,0.0,0
Delhi,2022-12-22,12.4,0.0,0
Delhi,2022-12-23,11.8,0.0,0
Delhi,2022-12-24,13.5,0.0,0
Delhi,2022-12-25,15.1,0.0,0
Delhi,2022-12-26,13.3,0.0,0
Delhi,2022-12-27,11.7,0.0,0
Delhi,2022-12-28,14.4,0.0,0
Delhi,2022-12-29,12.0,0.0,0
Delhi,2022-12-30,13.1,0.0,0
Delhi,2022-12-31,12.1,0.0,0
Delhi,2023-01-01,13.6,0.0,0
Delhi,2023-01-02,13.0,0.0,0
Delhi,2023-01-03,13.5,1.0,0
Delhi,2023-01-04,11.9,0.0,0
Delhi,2023-01-05,13.3,0.0,0
Delhi,2023-01-06,8.3,0.0,0
Delhi,2023-01-07,15.0,0.0,0
Delhi,2023-01-08,12.4,0.0,0
Delhi,2023-01-09,12.4,0.0,0
Delhi,2023-01-10,10.5,0.0,0
Delhi,2023-01-11,11.6,0.0,0
Delhi,2023-01-12,14.7,0.4,0
Delhi,2023-01-13,15.3,0.0,0
Delhi,2023-01-14,13.2,0.0,0
Delhi,2023-01-15,12.8,0.0,0
Delhi,2023-01-16,12.4,0.0,0
Delhi,2023-01-17,12.6,0.0,0
Delhi,2023-01-18,13.5,0.0,0
Delhi,2023-01-19,13.5,0.0,0
Delhi,2023-01-20,11.9,0.0,0
Delhi,2023-01-21,11.4,0.1,0
Delhi,2023-01-22,13.7,0.0,0
Delhi,2023-01-23,10.9,0.0,0
Delhi,2023-01-24,12.2,0.0,0
Delhi,2023-01-25,15.1,0.0,0
Delhi,2023-01-26,10.5,0.0,0
Delhi,2023-01-27,14.4,0.0,0
Delhi,2023-01-28,9.6,0.0,0
Delhi,2023-01-29,16.5,0.0,0
Delhi,2023-01-30,12.5,0.0,0
Delhi,2023-01-31,14.2,0.0,0
Delhi,2023-02-01,13.8,0.0,0
Delhi,2023-02-02,13.9,0.5,0
Delhi,2023-02-03,17.6,0.0,0
Delhi,2023-02-04,15.0,0.0,0
Delhi,2023-02-05,11.6,0.0,0
Delhi,2023-02-06,14.1,3.7,1
Delhi,2023-02-07,14.4,0.0,0
Delhi,2023-02-08,12.4,0.0,0
Delhi,2023-02-09,16.1,0.0,0
Delhi,2023-02-10,15.1,0.2,0
Delhi,2023-02-11,17.3,0.0,0
Delhi,2023-02-12,17.3,0.0,0
Delhi,2023-02-13,14.3,0.0,0
Delhi,2023-02-14,16.1,0.0,0
