state,district,market,commodity,variety,group,arrivals_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,reported_date,commodity_clean,date,modal_price_rs_kg,min_price_rs_kg,max_price_rs_kg
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,433.5,1145.3,1419.9,1336.6,2023-03-04,potato,2023-03-04,13.366,11.453,14.199000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,577.2,1279.2,1644.1,1437.4,2023-03-05,potato,2023-03-05,14.374,12.792,16.441
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,573.1,1226.7,1422.9,1325.7,2023-03-06,potato,2023-03-06,13.257,12.267000000000001,14.229000000000001
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,563.5,1230.3,1498.2,1379.0,2023-03-07,potato,2023-03-07,13.79,12.302999999999999,14.982000000000001
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,409.4,1032.6,1315.5,1169.1,2023-03-08,potato,2023-03-08,11.690999999999999,10.325999999999999,13.155
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,518.6,1334.6,1727.5,1517.2,2023-03-09,potato,2023-03-09,15.172,13.345999999999998,17.275
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,488.1,1380.5,1718.4,1523.3,2023-03-10,potato,2023-03-10,15.232999999999999,13.805,17.184
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,555.3,1321.2,1630.5,1472.9,2023-03-11,potato,2023-03-11,14.729000000000001,13.212,16.305
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,381.5,1173.3,1490.4,1376.6,2023-03-12,potato,2023-03-12,13.765999999999998,11.732999999999999,14.904000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,421.6,1231.9,1594.4,1353.5,2023-03-13,potato,2023-03-13,13.535,12.319,15.944
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,491.4,1387.5,1751.0,1484.3,2023-03-14,potato,2023-03-14,14.843,13.875,17.51
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,459.4,1468.7,1685.3,1571.7,2023-03-15,potato,2023-03-15,15.717,14.687000000000001,16.852999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,555.5,1151.6,1419.2,1305.8,2023-03-16,potato,2023-03-16,13.058,11.515999999999998,14.192
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,407.0,1123.6,1331.2,1234.3,2023-03-17,potato,2023-03-17,12.343,11.235999999999999,13.312000000000001
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,422.3,1210.9,1480.9,1342.4,2023-03-18,potato,2023-03-18,13.424000000000001,12.109000000000002,14.809000000000001
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,408.3,1349.6,1681.4,1448.6,2023-03-19,potato,2023-03-19,14.485999999999999,13.495999999999999,16.814
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,449.1,1244.2,1587.8,1367.3,2023-03-20,potato,2023-03-20,13.673,12.442,15.878
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,566.6,1186.9,1470.5,1367.3,2023-03-21,potato,2023-03-21,13.673,11.869000000000002,14.705
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,492.6,1274.1,1427.7,1351.0,2023-03-22,potato,2023-03-22,13.51,12.741,14.277000000000001
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,393.0,1106.3,1421.3,1211.5,2023-03-23,potato,2023-03-23,12.115,11.062999999999999,14.213
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,438.5,1363.7,1668.0,1582.0,2023-03-24,potato,2023-03-24,15.82,13.637,16.68
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,445.2,1217.7,1553.4,1352.5,2023-03-25,potato,2023-03-25,13.525,12.177,15.534
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,552.9,1084.4,1421.4,1228.0,2023-03-26,potato,2023-03-26,12.28,10.844000000000001,14.214
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,429.6,1266.9,1440.6,1358.6,2023-03-27,potato,2023-03-27,13.585999999999999,12.669,14.405999999999999
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,395.3,1181.5,1418.5,1320.4,2023-03-28,potato,2023-03-28,13.204,11.815,14.185
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,370.3,1514.5,1909.0,1621.5,2023-03-29,potato,2023-03-29,16.215,15.145,19.09
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,480.1,1214.1,1599.6,1392.9,2023-03-30,potato,2023-03-30,13.929,12.140999999999998,15.995999999999999
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,394.6,1160.4,1461.4,1321.6,2023-03-31,potato,2023-03-31,13.216,11.604000000000001,14.614
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,497.1,1528.5,1718.3,1615.0,2023-04-01,potato,2023-04-01,16.15,15.285,17.183
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,342.7,1537.9,1892.9,1664.4,2023-04-02,potato,2023-04-02,16.644000000000002,15.379000000000001,18.929000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,427.6,1642.5,2075.1,1858.2,2023-04-03,potato,2023-04-03,18.582,16.425,20.750999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,386.9,1324.2,1650.6,1480.7,2023-04-04,potato,2023-04-04,14.807,13.242,16.506
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,426.6,1851.8,2387.1,2048.2,2023-04-05,potato,2023-04-05,20.482,18.518,23.871
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,305.4,1639.1,2017.1,1792.7,2023-04-06,potato,2023-04-06,17.927,16.391,20.171
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,379.0,1815.9,2015.5,1911.6,2023-04-07,potato,2023-04-07,19.116,18.159000000000002,20.155
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,351.3,1537.4,1794.2,1652.9,2023-04-08,potato,2023-04-08,16.529,15.374,17.942
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,463.0,1651.2,2132.3,1886.8,2023-04-09,potato,2023-04-09,18.868,16.512,21.323
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,397.3,1332.3,1498.0,1406.3,2023-04-10,potato,2023-04-10,14.062999999999999,13.323,14.98
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,353.6,1411.0,1683.3,1583.9,2023-04-11,potato,2023-04-11,15.839,14.11,16.833
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,440.2,1681.7,2102.6,1864.1,2023-04-12,potato,2023-04-12,18.641,16.817,21.026
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,366.2,1652.2,1865.0,1756.2,2023-04-13,potato,2023-04-13,17.562,16.522000000000002,18.65
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,339.0,1575.6,1845.5,1668.0,2023-04-14,potato,2023-04-14,16.68,15.755999999999998,18.455
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,445.9,1579.5,1780.8,1674.3,2023-04-15,potato,2023-04-15,16.743,15.795,17.808
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,420.9,1413.8,1710.8,1599.6,2023-04-16,potato,2023-04-16,15.995999999999999,14.138,17.108
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,495.1,1553.5,1818.0,1730.5,2023-04-17,potato,2023-04-17,17.305,15.535,18.18
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,499.8,1331.7,1634.6,1526.7,2023-04-18,potato,2023-04-18,15.267000000000001,13.317,16.346
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,474.3,1400.4,1755.7,1592.2,2023-04-19,potato,2023-04-19,15.922,14.004000000000001,17.557000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,345.6,1428.5,1744.0,1519.9,2023-04-20,potato,2023-04-20,15.199000000000002,14.285,17.44
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,399.3,1732.4,2216.5,1894.6,2023-04-21,potato,2023-04-21,18.945999999999998,17.324,22.165
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,355.1,1410.4,1818.3,1612.9,2023-04-22,potato,2023-04-22,16.129,14.104000000000001,18.183
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,391.4,1647.2,1920.6,1741.7,2023-04-23,potato,2023-04-23,17.417,16.472,19.206
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,419.3,1537.3,1834.6,1730.8,2023-04-24,potato,2023-04-24,17.308,15.373,18.346
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.3,1832.7,2228.6,1956.4,2023-04-25,potato,2023-04-25,19.564,18.327,22.285999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,445.7,1630.4,1900.3,1726.8,2023-04-26,potato,2023-04-26,17.268,16.304000000000002,19.003
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,467.3,1486.7,1860.8,1668.4,2023-04-27,potato,2023-04-27,16.684,14.867,18.608
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,428.9,1488.8,1869.3,1708.4,2023-04-28,potato,2023-04-28,17.084,14.888,18.692999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,356.7,1351.5,1786.5,1584.9,2023-04-29,potato,2023-04-29,15.849,13.515,17.865
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,494.2,1460.7,1793.4,1581.6,2023-04-30,potato,2023-04-30,15.815999999999999,14.607000000000001,17.934
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,305.5,1652.6,1908.5,1756.0,2023-05-01,potato,2023-05-01,17.56,16.526,19.085
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,416.9,1576.9,1971.2,1849.2,2023-05-02,potato,2023-05-02,18.492,15.769,19.712
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,330.3,1812.1,2248.5,1925.3,2023-05-03,potato,2023-05-03,19.253,18.121,22.485
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,458.0,1467.1,1877.6,1635.7,2023-05-04,potato,2023-05-04,16.357,14.671,18.776
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.3,1515.2,1789.0,1683.8,2023-05-05,potato,2023-05-05,16.838,15.152000000000001,17.89
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.6,1712.0,2166.7,1854.1,2023-05-06,potato,2023-05-06,18.541,17.12,21.666999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,485.6,1431.1,1763.3,1587.5,2023-05-07,potato,2023-05-07,15.875,14.311,17.633
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,386.6,1540.0,2056.6,1783.8,2023-05-08,potato,2023-05-08,17.838,15.4,20.566
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,435.6,1507.0,1870.3,1768.1,2023-05-09,potato,2023-05-09,17.680999999999997,15.07,18.703
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,437.4,1688.2,1924.8,1828.2,2023-05-10,potato,2023-05-10,18.282,16.882,19.248
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,424.9,1438.9,1829.1,1655.4,2023-05-11,potato,2023-05-11,16.554000000000002,14.389000000000001,18.291
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,382.9,1566.6,1938.5,1683.0,2023-05-12,potato,2023-05-12,16.83,15.665999999999999,19.385
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,306.2,1660.4,2104.9,1844.7,2023-05-13,potato,2023-05-13,18.447,16.604,21.049
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,335.9,1518.1,2043.2,1735.1,2023-05-14,potato,2023-05-14,17.351,15.181,20.432000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,452.6,1648.2,1912.2,1750.8,2023-05-15,potato,2023-05-15,17.508,16.482,19.122
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,320.0,1669.6,2092.9,1928.9,2023-05-16,potato,2023-05-16,19.289,16.695999999999998,20.929000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,438.9,1552.6,1804.5,1657.8,2023-05-17,potato,2023-05-17,16.578,15.526,18.045
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.1,1648.2,1877.2,1785.9,2023-05-18,potato,2023-05-18,17.859,16.482,18.772000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,483.7,1429.9,1756.5,1590.2,2023-05-19,potato,2023-05-19,15.902000000000001,14.299000000000001,17.565
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,447.5,1591.0,2087.2,1775.8,2023-05-20,potato,2023-05-20,17.758,15.91,20.872
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,417.2,1563.3,1782.3,1675.7,2023-05-21,potato,2023-05-21,16.757,15.633,17.823
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,307.8,1496.7,1877.4,1640.5,2023-05-22,potato,2023-05-22,16.405,14.967,18.774
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,315.8,1440.4,1792.0,1595.0,2023-05-23,potato,2023-05-23,15.95,14.404000000000002,17.92
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,415.3,1668.5,2241.0,1950.7,2023-05-24,potato,2023-05-24,19.507,16.685,22.41
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,466.7,1587.4,1834.1,1700.8,2023-05-25,potato,2023-05-25,17.008,15.874,18.340999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,441.0,1455.6,1947.4,1673.2,2023-05-26,potato,2023-05-26,16.732,14.556,19.474
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,358.2,1353.0,1668.3,1587.0,2023-05-27,potato,2023-05-27,15.87,13.53,16.683
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,490.4,1602.7,2050.5,1748.9,2023-05-28,potato,2023-05-28,17.489,16.027,20.505
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,371.8,1434.3,1645.5,1566.0,2023-05-29,potato,2023-05-29,15.66,14.343,16.455
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,477.0,1518.2,1959.3,1667.7,2023-05-30,potato,2023-05-30,16.677,15.182,19.593
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,466.6,1909.2,2405.3,2217.7,2023-05-31,potato,2023-05-31,22.177,19.092,24.053
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,394.7,1499.6,1847.8,1624.6,2023-06-01,potato,2023-06-01,16.246,14.995999999999999,18.477999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,435.6,1574.0,2108.3,1808.9,2023-06-02,potato,2023-06-02,18.089000000000002,15.74,21.083000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,344.6,1637.2,2064.4,1771.6,2023-06-03,potato,2023-06-03,17.715999999999998,16.372,20.644000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,420.1,1503.3,1695.1,1584.3,2023-06-04,potato,2023-06-04,15.843,15.033,16.951
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,429.1,1411.7,1833.7,1572.9,2023-06-05,potato,2023-06-05,15.729000000000001,14.117,18.337
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,301.5,1751.3,2076.3,1946.5,2023-06-06,potato,2023-06-06,19.465,17.512999999999998,20.763
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.2,1457.8,1965.0,1706.2,2023-06-07,potato,2023-06-07,17.062,14.578,19.65
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,356.0,1447.6,1892.7,1684.1,2023-06-08,potato,2023-06-08,16.840999999999998,14.475999999999999,18.927
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.3,1722.5,2206.3,1871.3,2023-06-09,potato,2023-06-09,18.713,17.225,22.063000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,415.7,1679.0,2162.3,1872.8,2023-06-10,potato,2023-06-10,18.727999999999998,16.79,21.623
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,345.2,1278.3,1682.8,1481.8,2023-06-11,potato,2023-06-11,14.818,12.783,16.828
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,362.1,1404.9,1821.4,1649.2,2023-06-12,potato,2023-06-12,16.492,14.049000000000001,18.214000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,487.5,1487.7,1833.8,1622.6,2023-06-13,potato,2023-06-13,16.226,14.877,18.338
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,342.7,1301.7,1604.4,1443.5,2023-06-14,potato,2023-06-14,14.435,13.017000000000001,16.044
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,431.7,1457.7,1791.2,1621.3,2023-06-15,potato,2023-06-15,16.213,14.577,17.912
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,333.6,1653.7,2059.9,1756.0,2023-06-16,potato,2023-06-16,17.56,16.537,20.599
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,442.1,1629.2,2003.2,1806.5,2023-06-17,potato,2023-06-17,18.065,16.292,20.032
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,416.8,1473.2,1903.8,1618.6,2023-06-18,potato,2023-06-18,16.186,14.732000000000001,19.038
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,429.4,1877.3,2278.3,2016.8,2023-06-19,potato,2023-06-19,20.168,18.773,22.783
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,376.1,1371.7,1637.1,1448.3,2023-06-20,potato,2023-06-20,14.482999999999999,13.717,16.371
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,448.6,1571.1,2049.8,1845.4,2023-06-21,potato,2023-06-21,18.454,15.710999999999999,20.498
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,390.2,1686.8,2158.1,1874.4,2023-06-22,potato,2023-06-22,18.744,16.868,21.581
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,348.5,1519.0,1840.2,1680.0,2023-06-23,potato,2023-06-23,16.8,15.19,18.402
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,426.3,1452.3,1740.2,1583.4,2023-06-24,potato,2023-06-24,15.834000000000001,14.523,17.402
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,389.9,1594.3,2018.7,1796.3,2023-06-25,potato,2023-06-25,17.963,15.943,20.187
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,368.7,1689.6,2099.1,1803.0,2023-06-26,potato,2023-06-26,18.03,16.896,20.991
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,433.5,1676.3,2001.1,1830.7,2023-06-27,potato,2023-06-27,18.307000000000002,16.762999999999998,20.011
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,331.7,1349.1,1622.1,1429.5,2023-06-28,potato,2023-06-28,14.295,13.491,16.221
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,384.6,1748.4,2044.1,1865.8,2023-06-29,potato,2023-06-29,18.658,17.484,20.441
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,443.8,1833.6,2253.3,2015.2,2023-06-30,potato,2023-06-30,20.152,18.336,22.533
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,432.3,1474.5,1865.8,1710.2,2023-07-01,potato,2023-07-01,17.102,14.745,18.658
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,440.6,1408.0,1772.9,1626.3,2023-07-02,potato,2023-07-02,16.262999999999998,14.08,17.729
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,350.5,1457.4,1716.5,1605.5,2023-07-03,potato,2023-07-03,16.055,14.574000000000002,17.165
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,498.7,1554.3,1846.3,1734.9,2023-07-04,potato,2023-07-04,17.349,15.543,18.463
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,385.7,1645.9,2080.4,1764.1,2023-07-05,potato,2023-07-05,17.641,16.459,20.804000000000002
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,334.6,1522.1,1907.0,1623.7,2023-07-06,potato,2023-07-06,16.237000000000002,15.220999999999998,19.07
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,340.8,1462.3,1804.6,1603.3,2023-07-07,potato,2023-07-07,16.033,14.623,18.046
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,461.2,1576.5,1788.5,1695.5,2023-07-08,potato,2023-07-08,16.955,15.765,17.885
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,444.4,1462.2,1845.3,1704.4,2023-07-09,potato,2023-07-09,17.044,14.622,18.453
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,483.0,1480.9,1883.0,1686.6,2023-07-10,potato,2023-07-10,16.866,14.809000000000001,18.83
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,386.8,1664.0,2004.1,1871.2,2023-07-11,potato,2023-07-11,18.712,16.64,20.041
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,346.1,1650.8,2050.1,1780.4,2023-07-12,potato,2023-07-12,17.804000000000002,16.508,20.500999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,359.7,1424.9,1848.8,1661.9,2023-07-13,potato,2023-07-13,16.619,14.249,18.488
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,342.0,1584.0,2018.7,1776.3,2023-07-14,potato,2023-07-14,17.762999999999998,15.84,20.187
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,432.9,1704.4,2036.3,1864.0,2023-07-15,potato,2023-07-15,18.64,17.044,20.363
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,347.9,1498.2,1822.4,1617.0,2023-07-16,potato,2023-07-16,16.17,14.982000000000001,18.224
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,464.2,1522.3,1998.8,1775.0,2023-07-17,potato,2023-07-17,17.75,15.222999999999999,19.988
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,417.5,1620.1,1960.5,1822.5,2023-07-18,potato,2023-07-18,18.225,16.201,19.605
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,426.3,1758.7,2192.0,1932.1,2023-07-19,potato,2023-07-19,19.320999999999998,17.587,21.92
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,423.8,1602.8,2006.8,1857.2,2023-07-20,potato,2023-07-20,18.572,16.028,20.067999999999998
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,352.1,1401.7,1724.6,1540.6,2023-07-21,potato,2023-07-21,15.405999999999999,14.017000000000001,17.246
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,385.3,1614.3,2104.1,1801.1,2023-07-22,potato,2023-07-22,18.011,16.143,21.041
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,455.6,1415.8,1750.5,1650.5,2023-07-23,potato,2023-07-23,16.505,14.158,17.505
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,449.5,1516.8,1850.2,1713.8,2023-07-24,potato,2023-07-24,17.137999999999998,15.168,18.502
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,417.1,1454.8,1780.6,1629.0,2023-07-25,potato,2023-07-25,16.29,14.548,17.805999999999997
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,472.6,1420.8,1770.1,1607.6,2023-07-26,potato,2023-07-26,16.076,14.208,17.701
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,457.1,1580.3,1939.3,1727.8,2023-07-27,potato,2023-07-27,17.278,15.802999999999999,19.393
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,461.9,1670.5,1964.6,1845.7,2023-07-28,potato,2023-07-28,18.457,16.705,19.646
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,359.2,1557.6,1945.2,1792.3,2023-07-29,potato,2023-07-29,17.923,15.575999999999999,19.452
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.1,1599.0,1894.7,1775.1,2023-07-30,potato,2023-07-30,17.750999999999998,15.99,18.947
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,304.6,1492.9,1882.9,1621.6,2023-07-31,potato,2023-07-31,16.215999999999998,14.929,18.829
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,253.6,1806.5,2101.6,1992.6,2023-08-01,potato,2023-08-01,19.926,18.065,21.016
Maharashtra,Mumbai,APMC Vashi,Potato,Jyoti Desi,Vegetables,377.6,2143.1,2557.8,2300.9,2023-08-02,potato,2023-08-02,23.009,21.430999999999997,25.578000000000003
